# Region type : patch airfoilFront
# Faces         : 128
# Area          : 5.07713308e-02
# Scale factor  : 1.00000000e+00
# Time          	areaAverage(p)
1.48            	1.70646747e+00
1.5             	1.70648729e+00
1.52            	1.70654703e+00
1.54            	1.70653674e+00
1.56            	1.70643244e+00
1.58            	1.70640007e+00
1.6             	1.70645404e+00
1.62            	1.70647832e+00
1.64            	1.70652528e+00
1.66            	1.70655622e+00
1.68            	1.70646913e+00
1.7             	1.70639706e+00
1.72            	1.70643330e+00
1.74            	1.70647368e+00
1.76            	1.70650225e+00
1.78            	1.70655802e+00
1.8             	1.70650803e+00
1.82            	1.70640922e+00
1.84            	1.70641234e+00
1.86            	1.70646656e+00
1.88            	1.70648563e+00
1.9             	1.70654453e+00
1.92            	1.70654011e+00
1.94            	1.70643652e+00
1.96            	1.70639856e+00
1.98            	1.70645199e+00
2               	1.70647721e+00
2.02            	1.70652155e+00
2.04            	1.70655685e+00
2.06            	1.70647336e+00
2.08            	1.70639648e+00
2.1             	1.70642991e+00
2.12            	1.70647210e+00
2.14            	1.70649859e+00
2.16            	1.70655587e+00
2.18            	1.70651149e+00
2.2             	1.70641027e+00
2.22            	1.70640914e+00
2.24            	1.70646381e+00
2.26            	1.70648283e+00
2.28            	1.70654039e+00
2.3             	1.70654051e+00
2.32            	1.70643626e+00
2.34            	1.70639413e+00
2.36            	1.70644647e+00
2.38            	1.70647470e+00
2.4             	1.70651765e+00
2.42            	1.70655644e+00
2.44            	1.70647498e+00
2.46            	1.70639231e+00
2.48            	1.70642083e+00
2.5             	1.70646412e+00
2.52            	1.70648817e+00
2.54            	1.70654915e+00
2.56            	1.70651256e+00
2.58            	1.70641040e+00
2.6             	1.70640215e+00
2.62            	1.70645696e+00
2.64            	1.70647455e+00
2.66            	1.70653484e+00
2.68            	1.70654440e+00
2.7             	1.70644448e+00
2.72            	1.70639370e+00
2.74            	1.70644275e+00
2.76            	1.70647195e+00
2.78            	1.70650952e+00
2.8             	1.70655335e+00
2.82            	1.70648225e+00
2.84            	1.70639759e+00
2.86            	1.70642048e+00
2.88            	1.70646578e+00
2.9             	1.70648777e+00
2.92            	1.70654583e+00
2.94            	1.70651325e+00
2.96            	1.70641057e+00
2.98            	1.70640126e+00
3               	1.70645516e+00
3.02            	1.70647419e+00
3.04            	1.70652545e+00
3.06            	1.70653790e+00
3.08            	1.70644012e+00
3.1             	1.70639044e+00
3.12            	1.70643910e+00
3.14            	1.70646874e+00
3.16            	1.70650590e+00
3.18            	1.70655063e+00
3.2             	1.70648074e+00
3.22            	1.70639791e+00
3.24            	1.70642084e+00
3.26            	1.70646673e+00
3.28            	1.70648751e+00
3.3             	1.70654623e+00
3.32            	1.70651781e+00
3.34            	1.70641146e+00
3.36            	1.70639732e+00
3.38            	1.70645592e+00
3.4             	1.70647393e+00
3.42            	1.70652706e+00
3.44            	1.70654057e+00
3.46            	1.70644366e+00
3.48            	1.70638407e+00
3.5             	1.70643425e+00
3.52            	1.70646939e+00
3.54            	1.70650325e+00
3.56            	1.70655136e+00
3.58            	1.70648488e+00
3.6             	1.70639403e+00
3.62            	1.70641577e+00
3.64            	1.70646855e+00
3.66            	1.70648871e+00
3.68            	1.70654697e+00
3.7             	1.70652360e+00
3.72            	1.70641872e+00
3.74            	1.70639360e+00
3.76            	1.70645302e+00
3.78            	1.70647695e+00
3.8             	1.70652511e+00
3.82            	1.70654620e+00
3.84            	1.70645067e+00
3.86            	1.70638626e+00
3.88            	1.70642580e+00
3.9             	1.70646715e+00
3.92            	1.70650131e+00
3.94            	1.70655160e+00
3.96            	1.70648989e+00
3.98            	1.70639583e+00
4               	1.70640755e+00
4.02            	1.70646290e+00
4.04            	1.70648665e+00
4.06            	1.70654718e+00
4.08            	1.70652937e+00
4.1             	1.70642268e+00
4.12            	1.70639598e+00
4.14            	1.70644767e+00
4.16            	1.70647324e+00
4.18            	1.70652608e+00
4.2             	1.70655094e+00
4.22            	1.70645769e+00
4.24            	1.70638968e+00
4.26            	1.70642847e+00
4.28            	1.70646283e+00
4.3             	1.70649837e+00
4.32            	1.70655438e+00
4.34            	1.70649735e+00
4.36            	1.70639956e+00
4.38            	1.70640785e+00
4.4             	1.70645638e+00
4.42            	1.70647641e+00
4.44            	1.70654189e+00
4.46            	1.70653188e+00
4.48            	1.70642676e+00
4.5             	1.70639365e+00
4.52            	1.70644789e+00
4.54            	1.70646952e+00
4.56            	1.70651990e+00
4.58            	1.70655470e+00
4.6             	1.70646735e+00
4.62            	1.70639239e+00
4.64            	1.70642793e+00
4.66            	1.70646762e+00
4.68            	1.70649302e+00
4.7             	1.70655055e+00
4.72            	1.70650417e+00
4.74            	1.70640377e+00
4.76            	1.70640556e+00
4.78            	1.70645949e+00
4.8             	1.70647382e+00
4.82            	1.70653306e+00
4.84            	1.70653124e+00
4.86            	1.70642802e+00
4.88            	1.70639214e+00
4.9             	1.70644411e+00
4.92            	1.70646935e+00
4.94            	1.70651171e+00
4.96            	1.70654976e+00
4.98            	1.70647109e+00
5               	1.70639579e+00
5.02            	1.70642750e+00
5.04            	1.70646807e+00
5.06            	1.70649376e+00
5.08            	1.70654929e+00
5.1             	1.70650406e+00
5.12            	1.70640752e+00
5.14            	1.70640621e+00
5.16            	1.70645836e+00
5.18            	1.70647740e+00
5.2             	1.70653220e+00
5.22            	1.70653287e+00
5.24            	1.70642921e+00
5.26            	1.70638899e+00
5.28            	1.70644338e+00
5.3             	1.70646892e+00
5.32            	1.70651118e+00
5.34            	1.70654820e+00
5.36            	1.70646985e+00
5.38            	1.70639419e+00
5.4             	1.70642591e+00
5.42            	1.70646930e+00
5.44            	1.70649339e+00
5.46            	1.70655050e+00
5.48            	1.70650989e+00
5.5             	1.70640642e+00
5.52            	1.70640423e+00
5.54            	1.70646100e+00
5.56            	1.70647886e+00
5.58            	1.70653379e+00
5.6             	1.70653751e+00
5.62            	1.70643732e+00
5.64            	1.70638664e+00
5.66            	1.70643980e+00
5.68            	1.70647295e+00
5.7             	1.70651003e+00
5.72            	1.70655152e+00
5.74            	1.70647442e+00
5.76            	1.70638877e+00
5.78            	1.70641394e+00
5.8             	1.70646649e+00
5.82            	1.70649028e+00
5.84            	1.70654852e+00
5.86            	1.70651382e+00
5.88            	1.70641021e+00
5.9             	1.70639794e+00
5.92            	1.70645805e+00
5.94            	1.70648038e+00
5.96            	1.70653476e+00
5.98            	1.70654380e+00
6               	1.70644300e+00
6.02            	1.70639097e+00
6.04            	1.70643493e+00
6.06            	1.70646953e+00
6.08            	1.70651040e+00
6.1             	1.70655339e+00
6.12            	1.70648119e+00
6.14            	1.70639307e+00
6.16            	1.70641201e+00
6.18            	1.70645721e+00
6.2             	1.70648629e+00
6.22            	1.70654637e+00
6.24            	1.70651735e+00
6.26            	1.70641247e+00
6.28            	1.70639698e+00
6.3             	1.70644961e+00
6.32            	1.70647444e+00
6.34            	1.70653219e+00
6.36            	1.70654878e+00
6.38            	1.70645010e+00
6.4             	1.70639143e+00
6.42            	1.70643630e+00
6.44            	1.70646572e+00
6.46            	1.70650373e+00
6.48            	1.70655648e+00
6.5             	1.70648779e+00
6.52            	1.70639581e+00
6.54            	1.70641314e+00
6.56            	1.70645928e+00
6.58            	1.70647847e+00
6.6             	1.70654332e+00
6.62            	1.70652135e+00
6.64            	1.70641713e+00
6.66            	1.70639479e+00
6.68            	1.70645050e+00
6.7             	1.70646834e+00
6.72            	1.70652312e+00
6.74            	1.70654902e+00
6.76            	1.70645692e+00
6.78            	1.70639244e+00
6.8             	1.70643464e+00
6.82            	1.70646903e+00
6.84            	1.70649908e+00
6.86            	1.70655240e+00
6.88            	1.70649593e+00
6.9             	1.70640137e+00
6.92            	1.70641271e+00
6.94            	1.70646263e+00
6.96            	1.70648032e+00
6.98            	1.70654004e+00
7               	1.70652523e+00
7.02            	1.70642122e+00
7.04            	1.70639677e+00
7.06            	1.70644948e+00
7.08            	1.70647149e+00
7.1             	1.70651729e+00
7.12            	1.70654433e+00
7.14            	1.70645455e+00
7.16            	1.70639040e+00
7.18            	1.70643104e+00
7.2             	1.70646718e+00
7.22            	1.70649796e+00
7.24            	1.70655024e+00
7.26            	1.70649541e+00
7.28            	1.70640419e+00
7.3             	1.70641351e+00
7.32            	1.70646413e+00
7.34            	1.70648241e+00
7.36            	1.70654089e+00
7.38            	1.70652909e+00
7.4             	1.70642313e+00
7.42            	1.70639456e+00
7.44            	1.70645024e+00
7.46            	1.70647188e+00
7.48            	1.70651864e+00
7.5             	1.70654597e+00
7.52            	1.70645838e+00
7.54            	1.70638388e+00
7.56            	1.70642535e+00
7.58            	1.70646759e+00
7.6             	1.70649459e+00
7.62            	1.70654973e+00
7.64            	1.70649831e+00
7.66            	1.70639923e+00
7.68            	1.70640815e+00
7.7             	1.70646498e+00
7.72            	1.70648314e+00
7.74            	1.70654081e+00
7.76            	1.70653413e+00
7.78            	1.70642964e+00
7.8             	1.70638988e+00
7.82            	1.70644705e+00
7.84            	1.70647457e+00
7.86            	1.70651669e+00
7.88            	1.70655072e+00
7.9             	1.70646459e+00
7.92            	1.70638788e+00
7.94            	1.70641805e+00
7.96            	1.70646502e+00
7.98            	1.70649420e+00
8               	1.70654998e+00
8.02            	1.70650354e+00
8.04            	1.70640269e+00
8.06            	1.70640098e+00
8.08            	1.70645831e+00
8.1             	1.70648134e+00
8.12            	1.70654050e+00
8.14            	1.70653901e+00
8.16            	1.70643498e+00
8.18            	1.70639283e+00
8.2             	1.70644124e+00
8.22            	1.70647209e+00
8.24            	1.70651804e+00
8.26            	1.70655534e+00
8.28            	1.70647290e+00
8.3             	1.70639205e+00
8.32            	1.70642144e+00
8.34            	1.70646163e+00
8.36            	1.70649090e+00
8.38            	1.70655168e+00
8.4             	1.70651051e+00
8.42            	1.70640726e+00
8.44            	1.70640105e+00
8.46            	1.70645197e+00
8.48            	1.70647085e+00
8.5             	1.70653362e+00
8.52            	1.70653947e+00
8.54            	1.70643821e+00
8.56            	1.70638982e+00
8.58            	1.70644029e+00
8.6             	1.70646644e+00
8.62            	1.70651004e+00
8.64            	1.70655691e+00
8.66            	1.70648161e+00
8.68            	1.70639477e+00
8.7             	1.70642003e+00
8.72            	1.70646552e+00
8.74            	1.70648531e+00
8.76            	1.70654725e+00
8.78            	1.70651670e+00
8.8             	1.70641194e+00
8.82            	1.70639966e+00
8.84            	1.70645526e+00
8.86            	1.70646991e+00
8.88            	1.70652545e+00
8.9             	1.70653975e+00
8.92            	1.70644056e+00
8.94            	1.70638996e+00
8.96            	1.70643668e+00
8.98            	1.70646737e+00
9               	1.70650273e+00
9.02            	1.70655160e+00
9.04            	1.70648528e+00
9.06            	1.70639932e+00
9.08            	1.70641924e+00
9.1             	1.70646597e+00
9.12            	1.70648728e+00
9.14            	1.70654505e+00
9.16            	1.70651676e+00
9.18            	1.70641718e+00
9.2             	1.70640024e+00
9.22            	1.70645361e+00
9.24            	1.70647410e+00
9.26            	1.70652421e+00
9.28            	1.70654039e+00
9.3             	1.70644323e+00
9.32            	1.70638735e+00
9.34            	1.70643595e+00
9.36            	1.70646752e+00
9.38            	1.70650251e+00
9.4             	1.70654907e+00
9.42            	1.70648429e+00
9.44            	1.70639695e+00
9.46            	1.70641740e+00
9.48            	1.70646687e+00
9.5             	1.70648667e+00
9.52            	1.70654562e+00
9.54            	1.70652199e+00
9.56            	1.70641604e+00
9.58            	1.70639923e+00
9.6             	1.70645656e+00
9.62            	1.70647605e+00
9.64            	1.70652593e+00
9.66            	1.70654502e+00
9.68            	1.70645147e+00
9.7             	1.70638619e+00
9.72            	1.70643197e+00
9.74            	1.70647107e+00
9.76            	1.70650136e+00
9.78            	1.70655203e+00
9.8             	1.70648829e+00
9.82            	1.70639321e+00
9.84            	1.70640528e+00
9.86            	1.70646257e+00
9.88            	1.70648362e+00
9.9             	1.70654272e+00
9.92            	1.70652487e+00
9.94            	1.70641997e+00
9.96            	1.70639243e+00
9.98            	1.70645186e+00
10              	1.70647729e+00
