# Region type : patch airfoilFront
# Faces         : 8
# Area          : 5.07713308e-02
# Scale factor  : 1.00000000e+00
# Time          	areaAverage(p)
6.66            	1.71336801e+00
6.68            	1.71339057e+00
6.7             	1.71341507e+00
6.72            	1.71343155e+00
6.74            	1.71343305e+00
6.76            	1.71341846e+00
6.78            	1.71339293e+00
6.8             	1.71336587e+00
6.82            	1.71334710e+00
6.84            	1.71334274e+00
6.86            	1.71335285e+00
6.88            	1.71337148e+00
6.9             	1.71338904e+00
6.92            	1.71339616e+00
6.94            	1.71338778e+00
6.96            	1.71336519e+00
6.98            	1.71333564e+00
7               	1.71330954e+00
7.02            	1.71329640e+00
7.04            	1.71330131e+00
7.06            	1.71332299e+00
7.08            	1.71335390e+00
7.1             	1.71338297e+00
7.12            	1.71339989e+00
7.14            	1.71339927e+00
7.16            	1.71338295e+00
7.18            	1.71335926e+00
7.2             	1.71333969e+00
7.22            	1.71333401e+00
7.24            	1.71334621e+00
7.26            	1.71337289e+00
7.28            	1.71340479e+00
7.3             	1.71343030e+00
7.32            	1.71343983e+00
7.34            	1.71343043e+00
7.36            	1.71340686e+00
7.38            	1.71337922e+00
7.4             	1.71335859e+00
7.42            	1.71335264e+00
7.44            	1.71336296e+00
7.46            	1.71338468e+00
7.48            	1.71340827e+00
7.5             	1.71342324e+00
7.52            	1.71342234e+00
7.54            	1.71340424e+00
7.56            	1.71337426e+00
7.58            	1.71334235e+00
7.6             	1.71331899e+00
7.62            	1.71331124e+00
7.64            	1.71332008e+00
7.66            	1.71334018e+00
7.68            	1.71336207e+00
7.7             	1.71337619e+00
7.72            	1.71337673e+00
7.74            	1.71336390e+00
7.76            	1.71334362e+00
7.78            	1.71332545e+00
7.8             	1.71331859e+00
7.82            	1.71332781e+00
7.84            	1.71335115e+00
7.86            	1.71338057e+00
7.88            	1.71340544e+00
7.9             	1.71341712e+00
7.92            	1.71341253e+00
7.94            	1.71339525e+00
7.96            	1.71337392e+00
7.98            	1.71335868e+00
8               	1.71335691e+00
8.02            	1.71337006e+00
8.04            	1.71339312e+00
8.06            	1.71341688e+00
8.08            	1.71343175e+00
8.1             	1.71343160e+00
8.12            	1.71341629e+00
8.14            	1.71339159e+00
8.16            	1.71336685e+00
8.18            	1.71335099e+00
8.2             	1.71334879e+00
8.22            	1.71335916e+00
8.24            	1.71337576e+00
8.26            	1.71338949e+00
8.28            	1.71339243e+00
8.3             	1.71338135e+00
8.32            	1.71335897e+00
8.34            	1.71333292e+00
8.36            	1.71331263e+00
8.38            	1.71330551e+00
8.4             	1.71331417e+00
8.42            	1.71333548e+00
8.44            	1.71336144e+00
8.46            	1.71338219e+00
8.48            	1.71339008e+00
8.5             	1.71338292e+00
8.52            	1.71336505e+00
8.54            	1.71334566e+00
8.56            	1.71333476e+00
8.58            	1.71333880e+00
8.6             	1.71335788e+00
8.62            	1.71338574e+00
8.64            	1.71341241e+00
8.66            	1.71342820e+00
8.68            	1.71342745e+00
8.7             	1.71341144e+00
8.72            	1.71338799e+00
8.74            	1.71336764e+00
8.76            	1.71335901e+00
8.78            	1.71336530e+00
8.8             	1.71338340e+00
8.82            	1.71340541e+00
8.84            	1.71342164e+00
8.86            	1.71342454e+00
8.88            	1.71341172e+00
8.9             	1.71338692e+00
8.92            	1.71335872e+00
8.94            	1.71333697e+00
8.96            	1.71332867e+00
8.98            	1.71333529e+00
9               	1.71335224e+00
9.02            	1.71337084e+00
9.04            	1.71338186e+00
9.06            	1.71337942e+00
9.08            	1.71336338e+00
9.1             	1.71333953e+00
9.12            	1.71331717e+00
9.14            	1.71330574e+00
9.16            	1.71331102e+00
9.18            	1.71333259e+00
9.2             	1.71336353e+00
9.22            	1.71339305e+00
9.24            	1.71341078e+00
9.26            	1.71341112e+00
9.28            	1.71339546e+00
9.3             	1.71337169e+00
9.32            	1.71335106e+00
9.34            	1.71334349e+00
9.36            	1.71335345e+00
9.38            	1.71337817e+00
9.4             	1.71340848e+00
9.42            	1.71343268e+00
9.44            	1.71344170e+00
9.46            	1.71343248e+00
9.48            	1.71340885e+00
9.5             	1.71337995e+00
9.52            	1.71335659e+00
9.54            	1.71334708e+00
9.56            	1.71335405e+00
9.58            	1.71337357e+00
9.6             	1.71339643e+00
9.62            	1.71341183e+00
9.64            	1.71341176e+00
9.66            	1.71339424e+00
9.68            	1.71336427e+00
9.7             	1.71333175e+00
9.72            	1.71330771e+00
9.74            	1.71329991e+00
9.76            	1.71331008e+00
9.78            	1.71333348e+00
9.8             	1.71336062e+00
9.82            	1.71338084e+00
9.84            	1.71338666e+00
9.86            	1.71337684e+00
9.88            	1.71335698e+00
9.9             	1.71333721e+00
9.92            	1.71332779e+00
9.94            	1.71333454e+00
9.96            	1.71335637e+00
9.98            	1.71338576e+00
10              	1.71341213e+00
