# Region type : patch airfoilFront
# Faces         : 32
# Area          : 5.07713308e-02
# Scale factor  : 1.00000000e+00
# Time          	areaAverage(p)
2.22            	1.70601950e+00
2.24            	1.70604653e+00
2.26            	1.70587754e+00
2.28            	1.70572901e+00
2.3             	1.70602857e+00
2.32            	1.70606609e+00
2.34            	1.70602081e+00
2.36            	1.70597737e+00
2.38            	1.70574575e+00
2.4             	1.70589052e+00
2.42            	1.70610744e+00
2.44            	1.70600447e+00
2.46            	1.70604188e+00
2.48            	1.70581076e+00
2.5             	1.70576984e+00
2.52            	1.70609493e+00
2.54            	1.70602841e+00
2.56            	1.70604229e+00
2.58            	1.70590016e+00
2.6             	1.70572669e+00
2.62            	1.70599967e+00
2.64            	1.70607778e+00
2.66            	1.70601432e+00
2.68            	1.70599774e+00
2.7             	1.70575770e+00
2.72            	1.70585815e+00
2.74            	1.70611105e+00
2.76            	1.70600633e+00
2.78            	1.70604703e+00
2.8             	1.70582940e+00
2.82            	1.70575214e+00
2.84            	1.70608038e+00
2.86            	1.70603887e+00
2.88            	1.70603667e+00
2.9             	1.70592374e+00
2.92            	1.70572853e+00
2.94            	1.70596783e+00
2.96            	1.70608859e+00
2.98            	1.70600901e+00
3               	1.70601525e+00
3.02            	1.70577183e+00
3.04            	1.70582788e+00
3.06            	1.70611103e+00
3.08            	1.70601056e+00
3.1             	1.70604879e+00
3.12            	1.70584930e+00
3.14            	1.70573912e+00
3.16            	1.70606109e+00
3.18            	1.70605030e+00
3.2             	1.70602997e+00
3.22            	1.70594737e+00
3.24            	1.70573391e+00
3.26            	1.70593473e+00
3.28            	1.70609811e+00
3.3             	1.70600561e+00
3.32            	1.70602943e+00
3.34            	1.70578773e+00
3.36            	1.70580037e+00
3.38            	1.70610696e+00
3.4             	1.70601700e+00
3.42            	1.70604746e+00
3.44            	1.70587049e+00
3.46            	1.70573067e+00
3.48            	1.70603724e+00
3.5             	1.70606215e+00
3.52            	1.70602293e+00
3.54            	1.70597022e+00
3.56            	1.70574238e+00
3.58            	1.70590141e+00
3.6             	1.70610562e+00
3.62            	1.70600440e+00
3.64            	1.70603948e+00
3.66            	1.70580497e+00
3.68            	1.70577658e+00
3.7             	1.70609860e+00
3.72            	1.70602537e+00
3.74            	1.70604387e+00
3.76            	1.70589278e+00
3.78            	1.70572684e+00
3.8             	1.70600938e+00
3.82            	1.70607399e+00
3.84            	1.70601628e+00
3.86            	1.70599144e+00
3.88            	1.70575350e+00
3.9             	1.70586869e+00
3.92            	1.70611027e+00
3.94            	1.70600546e+00
3.96            	1.70604579e+00
3.98            	1.70582319e+00
4               	1.70575745e+00
4.02            	1.70608571e+00
4.04            	1.70603537e+00
4.06            	1.70603867e+00
4.08            	1.70591605e+00
4.1             	1.70572752e+00
4.12            	1.70597837e+00
4.14            	1.70608523e+00
4.16            	1.70601065e+00
4.18            	1.70600996e+00
4.2             	1.70576709e+00
4.22            	1.70583736e+00
4.24            	1.70611142e+00
4.26            	1.70600897e+00
4.28            	1.70604853e+00
4.3             	1.70584279e+00
4.32            	1.70574275e+00
4.34            	1.70606790e+00
4.36            	1.70604645e+00
4.38            	1.70603210e+00
4.4             	1.70593967e+00
4.42            	1.70573187e+00
4.44            	1.70594573e+00
4.46            	1.70609528e+00
4.48            	1.70600652e+00
4.5             	1.70602530e+00
4.52            	1.70578243e+00
4.54            	1.70580892e+00
4.56            	1.70610879e+00
4.58            	1.70601474e+00
4.6             	1.70604823e+00
4.62            	1.70586350e+00
4.64            	1.70573295e+00
4.66            	1.70604541e+00
4.68            	1.70605833e+00
4.7             	1.70602529e+00
4.72            	1.70596298e+00
4.74            	1.70573931e+00
4.76            	1.70591216e+00
4.78            	1.70610343e+00
4.8             	1.70600448e+00
4.82            	1.70603667e+00
4.84            	1.70579922e+00
4.86            	1.70578391e+00
4.88            	1.70610185e+00
4.9             	1.70602247e+00
4.92            	1.70604523e+00
4.94            	1.70588545e+00
4.96            	1.70572756e+00
4.98            	1.70601881e+00
5               	1.70607024e+00
5.02            	1.70601838e+00
5.04            	1.70598484e+00
5.06            	1.70574963e+00
5.08            	1.70587909e+00
5.1             	1.70610910e+00
5.12            	1.70600489e+00
5.14            	1.70604416e+00
5.16            	1.70581720e+00
5.18            	1.70576307e+00
5.2             	1.70609034e+00
5.22            	1.70603193e+00
5.24            	1.70604048e+00
5.26            	1.70590837e+00
5.28            	1.70572692e+00
5.3             	1.70598872e+00
5.32            	1.70608167e+00
5.34            	1.70601230e+00
5.36            	1.70600424e+00
5.38            	1.70576244e+00
5.4             	1.70584724e+00
5.42            	1.70611146e+00
5.44            	1.70600756e+00
5.46            	1.70604797e+00
5.48            	1.70583631e+00
5.5             	1.70574696e+00
5.52            	1.70607414e+00
5.54            	1.70604275e+00
5.56            	1.70603435e+00
5.58            	1.70593204e+00
5.6             	1.70573006e+00
5.62            	1.70595631e+00
5.64            	1.70609211e+00
5.66            	1.70600756e+00
5.68            	1.70602071e+00
5.7             	1.70577720e+00
5.72            	1.70581796e+00
5.74            	1.70611009e+00
5.76            	1.70601262e+00
5.78            	1.70604861e+00
5.8             	1.70585664e+00
5.82            	1.70573557e+00
5.84            	1.70605324e+00
5.86            	1.70605441e+00
5.88            	1.70602752e+00
5.9             	1.70595550e+00
5.92            	1.70573659e+00
5.94            	1.70592296e+00
5.96            	1.70610101e+00
5.98            	1.70600493e+00
6               	1.70603337e+00
6.02            	1.70579366e+00
6.04            	1.70579152e+00
6.06            	1.70610453e+00
6.08            	1.70601972e+00
6.1             	1.70604643e+00
6.12            	1.70587815e+00
6.14            	1.70572883e+00
6.16            	1.70602790e+00
6.18            	1.70606636e+00
6.2             	1.70602054e+00
6.22            	1.70597789e+00
6.24            	1.70574600e+00
6.26            	1.70588977e+00
6.28            	1.70610763e+00
6.3             	1.70600444e+00
6.32            	1.70604209e+00
6.34            	1.70581111e+00
6.36            	1.70576948e+00
6.38            	1.70609466e+00
6.4             	1.70602877e+00
6.42            	1.70604232e+00
6.44            	1.70590092e+00
6.46            	1.70572657e+00
6.48            	1.70599871e+00
6.5             	1.70607805e+00
6.52            	1.70601420e+00
6.54            	1.70599823e+00
6.56            	1.70575806e+00
6.58            	1.70585733e+00
6.6             	1.70611108e+00
6.62            	1.70600641e+00
6.64            	1.70604706e+00
6.66            	1.70582994e+00
6.68            	1.70575169e+00
6.7             	1.70608002e+00
6.72            	1.70603913e+00
6.74            	1.70603636e+00
6.76            	1.70592431e+00
6.78            	1.70572863e+00
6.8             	1.70596713e+00
6.82            	1.70608892e+00
6.84            	1.70600899e+00
6.86            	1.70601577e+00
6.88            	1.70577228e+00
6.9             	1.70582706e+00
6.92            	1.70611096e+00
6.94            	1.70601075e+00
6.96            	1.70604886e+00
6.98            	1.70584989e+00
7               	1.70573883e+00
7.02            	1.70606046e+00
7.04            	1.70605058e+00
7.06            	1.70602982e+00
7.08            	1.70594799e+00
7.1             	1.70573411e+00
7.12            	1.70593380e+00
7.14            	1.70609832e+00
7.16            	1.70600546e+00
7.18            	1.70602957e+00
7.2             	1.70578807e+00
7.22            	1.70579969e+00
7.24            	1.70610686e+00
7.26            	1.70601717e+00
7.28            	1.70604737e+00
7.3             	1.70587101e+00
7.32            	1.70573052e+00
7.34            	1.70603653e+00
7.36            	1.70606247e+00
7.38            	1.70602278e+00
7.4             	1.70597083e+00
7.42            	1.70574261e+00
7.44            	1.70590055e+00
7.46            	1.70610572e+00
7.48            	1.70600436e+00
7.5             	1.70603980e+00
7.52            	1.70580529e+00
7.54            	1.70577622e+00
7.56            	1.70609834e+00
7.58            	1.70602562e+00
7.6             	1.70604380e+00
7.62            	1.70589341e+00
7.64            	1.70572674e+00
7.66            	1.70600858e+00
7.68            	1.70607430e+00
7.7             	1.70601606e+00
7.72            	1.70599188e+00
7.74            	1.70575378e+00
7.76            	1.70586775e+00
7.78            	1.70611033e+00
7.8             	1.70600551e+00
7.82            	1.70604595e+00
7.84            	1.70582368e+00
7.86            	1.70575697e+00
7.88            	1.70608520e+00
7.9             	1.70603564e+00
7.92            	1.70603848e+00
7.94            	1.70591668e+00
7.96            	1.70572747e+00
7.98            	1.70597755e+00
8               	1.70608542e+00
8.02            	1.70601035e+00
8.04            	1.70601041e+00
8.06            	1.70576734e+00
8.08            	1.70583683e+00
8.1             	1.70611145e+00
8.12            	1.70600911e+00
8.14            	1.70604863e+00
8.16            	1.70584334e+00
8.18            	1.70574238e+00
8.2             	1.70606736e+00
8.22            	1.70604676e+00
8.24            	1.70603195e+00
8.26            	1.70594031e+00
8.28            	1.70573203e+00
8.3             	1.70594477e+00
8.32            	1.70609547e+00
8.34            	1.70600649e+00
8.36            	1.70602556e+00
8.38            	1.70578285e+00
8.4             	1.70580820e+00
8.42            	1.70610863e+00
8.44            	1.70601484e+00
8.46            	1.70604813e+00
8.48            	1.70586396e+00
8.5             	1.70573278e+00
8.52            	1.70604486e+00
8.54            	1.70605859e+00
8.56            	1.70602508e+00
8.58            	1.70596350e+00
8.6             	1.70573956e+00
8.62            	1.70591135e+00
8.64            	1.70610365e+00
8.66            	1.70600451e+00
8.68            	1.70603682e+00
8.7             	1.70579967e+00
8.72            	1.70578327e+00
8.74            	1.70610161e+00
8.76            	1.70602268e+00
8.78            	1.70604518e+00
8.8             	1.70588594e+00
8.82            	1.70572758e+00
8.84            	1.70601812e+00
8.86            	1.70607053e+00
8.88            	1.70601828e+00
8.9             	1.70598535e+00
8.92            	1.70574996e+00
8.94            	1.70587832e+00
8.96            	1.70610923e+00
8.98            	1.70600492e+00
9               	1.70604425e+00
9.02            	1.70581769e+00
9.04            	1.70576257e+00
9.06            	1.70609008e+00
9.08            	1.70603221e+00
9.1             	1.70604028e+00
9.12            	1.70590898e+00
9.14            	1.70572687e+00
9.16            	1.70598797e+00
9.18            	1.70608197e+00
9.2             	1.70601218e+00
9.22            	1.70600481e+00
9.24            	1.70576280e+00
9.26            	1.70584651e+00
9.28            	1.70611144e+00
9.3             	1.70600770e+00
9.32            	1.70604805e+00
9.34            	1.70583686e+00
9.36            	1.70574656e+00
9.38            	1.70607367e+00
9.4             	1.70604299e+00
9.42            	1.70603409e+00
9.44            	1.70593257e+00
9.46            	1.70573020e+00
9.48            	1.70595558e+00
9.5             	1.70609238e+00
9.52            	1.70600748e+00
9.54            	1.70602103e+00
9.56            	1.70577758e+00
9.58            	1.70581722e+00
9.6             	1.70611000e+00
9.62            	1.70601279e+00
9.64            	1.70604873e+00
9.66            	1.70585721e+00
9.68            	1.70573533e+00
9.7             	1.70605252e+00
9.72            	1.70605470e+00
9.74            	1.70602732e+00
9.76            	1.70595609e+00
9.78            	1.70573671e+00
9.8             	1.70592216e+00
9.82            	1.70610117e+00
9.84            	1.70600478e+00
9.86            	1.70603364e+00
9.88            	1.70579395e+00
9.9             	1.70579111e+00
9.92            	1.70610438e+00
9.94            	1.70601994e+00
9.96            	1.70604644e+00
9.98            	1.70587874e+00
10              	1.70572868e+00
