# Region type : patch airfoilFront
# Faces         : 16
# Area          : 5.07713308e-02
# Scale factor  : 1.00000000e+00
# Time          	areaAverage(p)
3.96            	1.70379445e+00
3.98            	1.70394644e+00
4               	1.70408171e+00
4.02            	1.70427700e+00
4.04            	1.70429829e+00
4.06            	1.70406714e+00
4.08            	1.70387272e+00
4.1             	1.70399808e+00
4.12            	1.70428096e+00
4.14            	1.70428743e+00
4.16            	1.70389531e+00
4.18            	1.70363533e+00
4.2             	1.70371597e+00
4.22            	1.70389678e+00
4.24            	1.70403399e+00
4.26            	1.70422743e+00
4.28            	1.70431779e+00
4.3             	1.70414130e+00
4.32            	1.70389630e+00
4.34            	1.70392142e+00
4.36            	1.70420311e+00
4.38            	1.70434406e+00
4.4             	1.70403450e+00
4.42            	1.70367624e+00
4.44            	1.70366208e+00
4.46            	1.70384923e+00
4.48            	1.70398735e+00
4.5             	1.70415538e+00
4.52            	1.70431690e+00
4.54            	1.70423675e+00
4.56            	1.70397652e+00
4.58            	1.70388252e+00
4.6             	1.70410215e+00
4.62            	1.70433882e+00
4.64            	1.70417706e+00
4.66            	1.70377094e+00
4.68            	1.70364046e+00
4.7             	1.70379471e+00
4.72            	1.70394703e+00
4.74            	1.70408121e+00
4.76            	1.70427674e+00
4.78            	1.70430067e+00
4.8             	1.70407134e+00
4.82            	1.70387505e+00
4.84            	1.70399759e+00
4.86            	1.70428055e+00
4.88            	1.70428950e+00
4.9             	1.70389710e+00
4.92            	1.70363560e+00
4.94            	1.70371619e+00
4.96            	1.70389708e+00
4.98            	1.70403157e+00
5               	1.70422410e+00
5.02            	1.70431924e+00
5.04            	1.70414770e+00
5.06            	1.70390236e+00
5.08            	1.70392261e+00
5.1             	1.70420012e+00
5.12            	1.70434299e+00
5.14            	1.70403842e+00
5.16            	1.70368189e+00
5.18            	1.70366722e+00
5.2             	1.70385196e+00
5.22            	1.70398475e+00
5.24            	1.70414934e+00
5.26            	1.70431552e+00
5.28            	1.70424198e+00
5.3             	1.70398102e+00
5.32            	1.70387952e+00
5.34            	1.70409616e+00
5.36            	1.70433748e+00
5.38            	1.70418268e+00
5.4             	1.70377229e+00
5.42            	1.70363401e+00
5.44            	1.70378553e+00
5.46            	1.70394288e+00
5.48            	1.70408301e+00
5.5             	1.70427673e+00
5.52            	1.70429458e+00
5.54            	1.70406298e+00
5.56            	1.70387043e+00
5.58            	1.70399681e+00
5.6             	1.70428160e+00
5.62            	1.70428984e+00
5.64            	1.70389606e+00
5.66            	1.70363543e+00
5.68            	1.70371839e+00
5.7             	1.70390046e+00
5.72            	1.70403137e+00
5.74            	1.70422228e+00
5.76            	1.70432205e+00
5.78            	1.70415530e+00
5.8             	1.70390913e+00
5.82            	1.70392447e+00
5.84            	1.70419797e+00
5.86            	1.70434236e+00
5.88            	1.70404376e+00
5.9             	1.70368695e+00
5.92            	1.70366824e+00
5.94            	1.70385035e+00
5.96            	1.70398079e+00
5.98            	1.70414327e+00
6               	1.70431318e+00
6.02            	1.70424541e+00
6.04            	1.70398318e+00
6.06            	1.70387439e+00
6.08            	1.70408755e+00
6.1             	1.70433465e+00
6.12            	1.70419045e+00
6.14            	1.70377779e+00
6.16            	1.70362912e+00
6.18            	1.70377595e+00
6.2             	1.70393975e+00
6.22            	1.70408739e+00
6.24            	1.70427920e+00
6.26            	1.70429021e+00
6.28            	1.70405588e+00
6.3             	1.70386588e+00
6.32            	1.70399564e+00
6.34            	1.70428363e+00
6.36            	1.70429293e+00
6.38            	1.70389773e+00
6.4             	1.70363373e+00
6.42            	1.70371529e+00
6.44            	1.70389931e+00
6.46            	1.70402945e+00
6.48            	1.70421941e+00
6.5             	1.70432329e+00
6.52            	1.70416093e+00
6.54            	1.70391334e+00
6.56            	1.70392375e+00
6.58            	1.70419430e+00
6.6             	1.70434180e+00
6.62            	1.70404801e+00
6.64            	1.70369053e+00
6.66            	1.70366955e+00
6.68            	1.70385120e+00
6.7             	1.70398123e+00
6.72            	1.70414197e+00
6.74            	1.70431386e+00
6.76            	1.70425000e+00
6.78            	1.70398884e+00
6.8             	1.70387644e+00
6.82            	1.70408641e+00
6.84            	1.70433425e+00
6.86            	1.70419319e+00
6.88            	1.70377971e+00
6.9             	1.70363009e+00
6.92            	1.70377679e+00
6.94            	1.70393958e+00
6.96            	1.70408445e+00
6.98            	1.70427727e+00
7               	1.70429344e+00
7.02            	1.70406230e+00
7.04            	1.70387019e+00
7.06            	1.70399476e+00
7.08            	1.70428041e+00
7.1             	1.70429432e+00
7.12            	1.70390380e+00
7.14            	1.70363917e+00
7.16            	1.70371833e+00
7.18            	1.70389965e+00
7.2             	1.70402446e+00
7.22            	1.70421308e+00
7.24            	1.70432440e+00
7.26            	1.70416843e+00
7.28            	1.70391679e+00
7.3             	1.70391876e+00
7.32            	1.70418809e+00
7.34            	1.70434269e+00
7.36            	1.70405384e+00
7.38            	1.70369006e+00
7.4             	1.70366287e+00
7.42            	1.70384416e+00
7.44            	1.70397965e+00
7.46            	1.70414352e+00
7.48            	1.70431214e+00
7.5             	1.70424387e+00
7.52            	1.70398265e+00
7.54            	1.70387318e+00
7.56            	1.70408567e+00
7.58            	1.70433530e+00
7.6             	1.70419504e+00
7.62            	1.70378059e+00
7.64            	1.70362932e+00
7.66            	1.70377721e+00
7.68            	1.70394056e+00
7.7             	1.70408131e+00
7.72            	1.70427493e+00
7.74            	1.70429857e+00
7.76            	1.70407203e+00
7.78            	1.70387597e+00
7.8             	1.70399316e+00
7.82            	1.70427591e+00
7.84            	1.70429628e+00
7.86            	1.70391244e+00
7.88            	1.70364484e+00
7.9             	1.70371878e+00
7.92            	1.70389790e+00
7.94            	1.70401867e+00
7.96            	1.70420575e+00
7.98            	1.70432492e+00
8               	1.70417598e+00
8.02            	1.70391959e+00
8.04            	1.70391057e+00
8.06            	1.70417831e+00
8.08            	1.70434464e+00
8.1             	1.70406792e+00
8.12            	1.70369397e+00
8.14            	1.70365219e+00
8.16            	1.70383136e+00
8.18            	1.70397698e+00
8.2             	1.70414594e+00
8.22            	1.70431119e+00
8.24            	1.70423886e+00
8.26            	1.70397731e+00
8.28            	1.70386853e+00
8.3             	1.70408208e+00
8.32            	1.70433612e+00
8.34            	1.70420049e+00
8.36            	1.70378465e+00
8.38            	1.70362833e+00
8.4             	1.70377533e+00
8.42            	1.70394012e+00
8.44            	1.70407760e+00
8.46            	1.70427198e+00
8.48            	1.70430348e+00
8.5             	1.70408148e+00
8.52            	1.70388000e+00
8.54            	1.70398916e+00
8.56            	1.70427121e+00
8.58            	1.70430034e+00
8.6             	1.70392096e+00
8.62            	1.70364676e+00
8.64            	1.70371522e+00
8.66            	1.70389514e+00
8.68            	1.70401690e+00
8.7             	1.70420306e+00
8.72            	1.70432541e+00
8.74            	1.70418062e+00
8.76            	1.70392352e+00
8.78            	1.70390942e+00
8.8             	1.70417444e+00
8.82            	1.70434489e+00
8.84            	1.70407225e+00
8.86            	1.70369719e+00
8.88            	1.70365475e+00
8.9             	1.70383422e+00
8.92            	1.70397716e+00
8.94            	1.70414222e+00
8.96            	1.70431109e+00
8.98            	1.70424600e+00
9               	1.70398665e+00
9.02            	1.70387232e+00
9.04            	1.70407956e+00
9.06            	1.70433368e+00
9.08            	1.70420577e+00
9.1             	1.70379186e+00
9.12            	1.70363160e+00
9.14            	1.70377505e+00
9.16            	1.70393680e+00
9.18            	1.70406927e+00
9.2             	1.70426529e+00
9.22            	1.70430627e+00
9.24            	1.70408860e+00
9.26            	1.70387975e+00
9.28            	1.70398053e+00
9.3             	1.70426418e+00
9.32            	1.70430399e+00
9.34            	1.70392726e+00
9.36            	1.70364541e+00
9.38            	1.70370857e+00
9.4             	1.70389030e+00
9.42            	1.70401773e+00
9.44            	1.70420478e+00
9.46            	1.70432279e+00
9.48            	1.70417448e+00
9.5             	1.70391852e+00
9.52            	1.70390675e+00
9.54            	1.70417454e+00
9.56            	1.70434695e+00
9.58            	1.70407441e+00
9.6             	1.70369642e+00
9.62            	1.70365166e+00
9.64            	1.70383307e+00
9.66            	1.70397605e+00
9.68            	1.70413786e+00
9.7             	1.70430971e+00
9.72            	1.70425196e+00
9.74            	1.70399478e+00
9.76            	1.70387525e+00
9.78            	1.70407569e+00
9.8             	1.70432968e+00
9.82            	1.70421034e+00
9.84            	1.70380061e+00
9.86            	1.70363673e+00
9.88            	1.70377652e+00
9.9             	1.70393604e+00
9.92            	1.70406391e+00
9.94            	1.70426101e+00
9.96            	1.70431064e+00
9.98            	1.70409730e+00
10              	1.70388093e+00
